受管系统名称               产品代码 版本      状态
s824013p1:KUX                    UX   06.23.01.00 Y 
s824013p1:P34_EBIS00             P3   06.00.00.XX Y 
s824013p1:M03_APPMONEXT00        M0   06.00.00.XX Y 
s824013p1:P40_VCSEXT00           P4   06.00.00.XX Y 
RZ:RZ-BSMA-ch242003:RDB          RZ   06.31.02.XX N 
BSMA:ch242003:RZ                 RZ   06.31.02.02 N 
BSMA:ch242004:RZ                 RZ   06.31.02.02 Y 
RZ:rz-DCPDB-DCPMS-DB2:RDB        RZ   06.31.02.XX N 
DCPDB:DCPMS-DB2:RZ               RZ   06.31.02.02 N 
DCPDB:DCPMS-DB1:RZ               RZ   06.31.02.02 Y 
RZ:rz-DCPDB-DCPMS-DB1:RDB        RZ   06.31.02.XX Y 
DCPMS-APP2:LZ                    LZ   06.23.01.00 Y 
DCPMS-APP2:KUL                   UL   06.23.05.00 Y 
DCPMS-DB2:LZ                     LZ   06.23.01.00 Y 
DCPMS-DB2:KUL                    UL   06.23.05.00 Y 
DCPMS-APP2:UA                    UM   06.23.01.00 Y 
DCPMS-APP2ASFSdp:UAGENT00        UA   06.00.00.00 Y 
DCPMS-DB2:UA                     UM   06.23.01.00 Y 
DCPMS-DB2ASFSdp:UAGENT00         UA   06.00.00.00 Y 
DCPMS-APP2:R23CHECK_MONITOR00    R2   06.00.00.XX Y 
DCPMS-APP2:M03_APPMONEXT00       M0   06.00.00.XX Y 
DCPMS-DB2:N54_ARCHIVE00          N5   06.00.00.XX Y 
DCPMS-DB2:M03_APPMONEXT00        M0   06.00.00.XX Y 
DCPMS-APP2:P40_VCSEXT00          P4   06.00.00.XX Y 
DCPMS-DB2:P40_VCSEXT00           P4   06.00.00.XX Y 
BL685690:KUL                     UL   06.23.05.00 Y 
P7803P2:UA                       UM   06.23.01.00 Y 
P7803P2ASFSdp:UAGENT00           UA   06.00.00.00 Y 
ASMDB:P7803P2:UA                 UM   06.23.01.00 Y 
ASMDB_P7803P2ASFSdp:UAGENT00     UA   06.00.00.00 Y 
ASMDB_P7803P2:N98_ORACLEASM00    N9   06.00.00.XX Y 
P7803P2:N11_EBIPAPP00            N1   06.00.02.XX Y 
P7803P2:N14_EBIPDB00             N1   06.00.00.XX Y 
P7803P2:KUX                      UX   06.23.01.00 Y 
P7803P2:N25_AIXEXT00             N2   06.00.05.XX Y 
P7803P2:N54_ARCHIVE00            N5   06.00.00.XX Y 
P7803P2:N90_IFTPRC00             N9   06.00.00.XX Y 
P7803P2:P22_EBIP00               P2   06.00.00.XX Y 
P7803P2:M02_GOLDENGATEEXT00      M0   06.00.00.XX Y 
P7803P2:M03_APPMONEXT00          M0   06.00.00.XX Y 
P7803P2:P40_VCSEXT00             P4   06.00.00.XX Y 
CCS-B-CSR-APP-P02:LZ             LZ   06.23.01.00 Y 
CCS-B-CSR-APP-P02:UA             UM   06.23.01.00 Y 
CCS-B-CSR-APP-P02ASFSdp:UAGENT00 UA   06.00.00.00 Y 
CCS-B-CSR-APP-P02:KUL            UL   06.23.05.00 Y 
CS-B-CSR-APP-P02:M03_APPMONEXT00 M0   06.00.00.XX Y 
CCS-B-CSR-APP-P02:P40_VCSEXT00   P4   06.00.00.XX Y 
B-CSR-APP-P02:R23CHECK_MONITOR00 R2   06.00.00.XX Y 
CCS-B-CSR-APP-P01:KUL            UL   06.23.05.00 Y 
CCS-B-CSR-APP-P01:UA             UM   06.23.01.00 Y 
CCS-B-CSR-APP-P01ASFSdp:UAGENT00 UA   06.00.00.00 Y 
CCS-B-CSR-APP-P01:LZ             LZ   06.23.01.00 Y 
CCS-B-CSR-APP-P03:LZ             LZ   06.23.01.00 Y 
CCS-B-CSR-APP-P03:UA             UM   06.23.01.00 Y 
CCS-B-CSR-APP-P03ASFSdp:UAGENT00 UA   06.00.00.00 Y 
CCS-B-CSR-APP-P03:KUL            UL   06.23.05.00 Y 
CS-B-CSR-APP-P01:M03_APPMONEXT00 M0   06.00.00.XX Y 
CS-B-CSR-APP-P03:M03_APPMONEXT00 M0   06.00.00.XX Y 
CCS-B-CSR-APP-P01:P40_VCSEXT00   P4   06.00.00.XX Y 
CCS-B-CSR-APP-P03:P40_VCSEXT00   P4   06.00.00.XX Y 
B-CSR-APP-P01:R23CHECK_MONITOR00 R2   06.00.00.XX Y 
B-CSR-APP-P03:R23CHECK_MONITOR00 R2   06.00.00.XX Y 
NBU-APP-P05:KUL                  UL   06.23.05.00 Y 
NBU-APP-P05:LZ                   LZ   06.23.01.00 Y 
NBU-APP-P05:UA                   UM   06.23.01.00 Y 
NBU-APP-P05ASFSdp:UAGENT00       UA   06.00.00.00 Y 
NBU-APP-P05:M03_APPMONEXT00      M0   06.00.00.XX Y 
NBU-APP-P05:P40_VCSEXT00         P4   06.00.00.XX Y 
IFTAPP_P740065P1:N80_IFT00       N8   06.00.03.XX Y 
S824018P1:UA                     UM   06.23.01.00 Y 
S824018P1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
S824018P1:N25_AIXEXT00           N2   06.00.02.XX Y 
S824018P1:N54_ARCHIVE00          N5   06.00.00.XX Y 
S824018P1:M03_APPMONEXT00        M0   06.00.00.XX Y 
S824018P1:P40_VCSEXT00           P4   06.00.00.XX Y 
YAOYAO-WEB-P03:LZ                LZ   06.23.01.00 Y 
YAOYAO-WEB-P03:UA                UM   06.23.01.00 Y 
YAOYAO-WEB-P03ASFSdp:UAGENT00    UA   06.00.00.00 Y 
YAOYAO-WEB-P03:KUL               UL   06.23.05.00 Y 
YAOYAO-WEB-P03:M03_APPMONEXT00   M0   06.00.00.XX Y 
YAOYAO-WEB-P03:P40_VCSEXT00      P4   06.00.00.XX Y 
YY-JK-APP-P02:LZ                 LZ   06.23.01.00 Y 
YY-JK-APP-P02:UA                 UM   06.23.01.00 Y 
YY-JK-APP-P02ASFSdp:UAGENT00     UA   06.00.00.00 Y 
YY-JK-APP-P02:M03_APPMONEXT00    M0   06.00.00.XX Y 
YY-JK-APP-P02:P40_VCSEXT00       P4   06.00.00.XX Y 
TOSP-DB-P07:KUL                  UL   06.23.05.00 Y 
Robot13:KUL                      UL   06.23.05.00 Y 
b7600021:UA                      UM   06.23.01.00 Y 
b7600029:UA                      UM   06.23.01.00 Y 
b7600022:UA                      UM   06.23.01.00 Y 
b7600025:UA                      UM   06.23.01.00 Y 
b7600021ASFSdp:UAGENT00          UA   06.00.00.00 Y 
b7600029ASFSdp:UAGENT00          UA   06.00.00.00 Y 
b7600025ASFSdp:UAGENT00          UA   06.00.00.00 Y 
b7600022ASFSdp:UAGENT00          UA   06.00.00.00 Y 
b7600010:UA                      UM   06.23.01.00 Y 
b7600024:UA                      UM   06.23.01.00 Y 
b7600024ASFSdp:UAGENT00          UA   06.00.00.00 Y 
b7600010ASFSdp:UAGENT00          UA   06.00.00.00 Y 
b7600029:KUL                     UL   06.23.05.00 Y 
b7600024:KUL                     UL   06.23.05.00 Y 
b7600025:KUL                     UL   06.23.05.00 Y 
b7600022:KUL                     UL   06.23.05.00 Y 
b7600021:KUL                     UL   06.23.05.00 Y 
b7600010:KUL                     UL   06.23.05.00 Y 
b7600024:LZ                      LZ   06.23.01.00 Y 
b7600029:LZ                      LZ   06.23.01.00 Y 
b7600025:LZ                      LZ   06.23.01.00 Y 
b7600022:LZ                      LZ   06.23.01.00 Y 
b7600021:LZ                      LZ   06.23.01.00 Y 
b7600010:LZ                      LZ   06.23.01.00 Y 
b7600025:M03_APPMONEXT00         M0   06.00.00.XX Y 
b7600010:M03_APPMONEXT00         M0   06.00.00.XX Y 
b7600021:M03_APPMONEXT00         M0   06.00.00.XX Y 
b7600022:M03_APPMONEXT00         M0   06.00.00.XX Y 
b7600024:M03_APPMONEXT00         M0   06.00.00.XX Y 
b7600029:M03_APPMONEXT00         M0   06.00.00.XX Y 
b7600025:N54_ARCHIVE00           N5   06.00.00.XX Y 
b7600010:N54_ARCHIVE00           N5   06.00.00.XX Y 
b7600022:N54_ARCHIVE00           N5   06.00.00.XX Y 
b7600021:N54_ARCHIVE00           N5   06.00.00.XX Y 
b7600024:N54_ARCHIVE00           N5   06.00.00.XX Y 
b7600029:N54_ARCHIVE00           N5   06.00.00.XX Y 
b7600025:P40_VCSEXT00            P4   06.00.00.XX Y 
b7600010:P40_VCSEXT00            P4   06.00.00.XX Y 
b7600021:P40_VCSEXT00            P4   06.00.00.XX Y 
b7600022:P40_VCSEXT00            P4   06.00.00.XX Y 
b7600029:P40_VCSEXT00            P4   06.00.00.XX Y 
b7600024:P40_VCSEXT00            P4   06.00.00.XX Y 
essc:b7600025:RZ                 RZ   06.31.02.00 Y 
essc:b7600024:RZ                 RZ   06.31.02.00 Y 
essc:b7600010:RZ                 RZ   06.31.02.00 Y 
essc:b7600022:RZ                 RZ   06.31.02.00 Y 
essc:b7600029:RZ                 RZ   06.31.02.00 Y 
essc:b7600021:RZ                 RZ   06.31.02.00 Y 
YY-JK-APP-P02:R23CHECK_MONITOR00 R2   06.00.00.XX Y 
YY-JK-APP-P02:KUL                UL   06.23.05.00 Y 
S824009P1:KUX                    UX   06.23.01.00 Y 
S824009P1:UA                     UM   06.23.01.00 Y 
S824009P1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
S824014P1:KUX                    UX   06.23.01.00 Y 
S824014P1:UA                     UM   06.23.01.00 Y 
S824014P1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
S824009P1:M03_APPMONEXT00        M0   06.00.00.XX Y 
S824014P1:M03_APPMONEXT00        M0   06.00.00.XX Y 
S824014P1:N25_AIXEXT00           N2   06.00.00.XX Y 
S824009P1:N25_AIXEXT00           N2   06.00.00.XX Y 
S824009P1:P40_VCSEXT00           P4   06.00.00.XX Y 
S824014P1:P40_VCSEXT00           P4   06.00.00.XX Y 
S824009P1:N54_ARCHIVE00          N5   06.00.00.XX Y 
S824014P1:N54_ARCHIVE00          N5   06.00.00.XX Y 
nf5280129:LZ                     LZ   06.23.01.00 Y 
nf5280123:LZ                     LZ   06.23.01.00 Y 
nf5280126:LZ                     LZ   06.23.01.00 Y 
nf5280122:LZ                     LZ   06.23.01.00 Y 
nf5280127:LZ                     LZ   06.23.01.00 Y 
nf5280121:LZ                     LZ   06.23.01.00 Y 
nf5280125:LZ                     LZ   06.23.01.00 Y 
nf5280130:LZ                     LZ   06.23.01.00 Y 
nf5280133:LZ                     LZ   06.23.01.00 Y 
nf5280131:LZ                     LZ   06.23.01.00 Y 
bl685675:LZ                      LZ   06.23.01.00 Y 
bl685351:LZ                      LZ   06.23.01.00 Y 
nf5280129:UA                     UM   06.23.01.00 Y 
nf5280126:UA                     UM   06.23.01.00 Y 
nf5280125:UA                     UM   06.23.01.00 Y 
nf5280122:UA                     UM   06.23.01.00 Y 
nf5280121:UA                     UM   06.23.01.00 Y 
nf5280123:UA                     UM   06.23.01.00 Y 
nf5280133:UA                     UM   06.23.01.00 Y 
nf5280130:UA                     UM   06.23.01.00 Y 
nf5280126ASFSdp:UAGENT00         UA   06.00.00.00 Y 
nf5280129ASFSdp:UAGENT00         UA   06.00.00.00 Y 
nf5280125ASFSdp:UAGENT00         UA   06.00.00.00 Y 
nf5280121ASFSdp:UAGENT00         UA   06.00.00.00 Y 
nf5280122ASFSdp:UAGENT00         UA   06.00.00.00 Y 
nf5280123ASFSdp:UAGENT00         UA   06.00.00.00 Y 
nf5280133ASFSdp:UAGENT00         UA   06.00.00.00 Y 
nf5280130ASFSdp:UAGENT00         UA   06.00.00.00 Y 
nf5280131:UA                     UM   06.23.01.00 Y 
nf5280131ASFSdp:UAGENT00         UA   06.00.00.00 Y 
nf5280127:UA                     UM   06.23.01.00 Y 
nf5280127ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bl685675:UA                      UM   06.23.01.00 Y 
bl685675ASFSdp:UAGENT00          UA   06.00.00.00 Y 
bl685351:UA                      UM   06.23.01.00 Y 
bl685351ASFSdp:UAGENT00          UA   06.00.00.00 Y 
nf5280123:KUL                    UL   06.23.05.00 Y 
nf5280125:KUL                    UL   06.23.05.00 Y 
nf5280130:KUL                    UL   06.23.05.00 Y 
nf5280122:KUL                    UL   06.23.05.00 Y 
nf5280131:KUL                    UL   06.23.05.00 Y 
nf5280127:KUL                    UL   06.23.05.00 Y 
bl685675:KUL                     UL   06.23.05.00 Y 
bl685351:KUL                     UL   06.23.05.00 Y 
nf5280133:KUL                    UL   06.23.05.00 Y 
nf5280121:KUL                    UL   06.23.05.00 Y 
nf5280127:M03_APPMONEXT00        M0   06.00.00.XX Y 
nf5280129:M03_APPMONEXT00        M0   06.00.00.XX Y 
nf5280125:M03_APPMONEXT00        M0   06.00.00.XX Y 
nf5280126:M03_APPMONEXT00        M0   06.00.00.XX Y 
nf5280130:M03_APPMONEXT00        M0   06.00.00.XX Y 
nf5280123:M03_APPMONEXT00        M0   06.00.00.XX Y 
nf5280122:M03_APPMONEXT00        M0   06.00.00.XX Y 
nf5280121:M03_APPMONEXT00        M0   06.00.00.XX Y 
bl685351:M03_APPMONEXT00         M0   06.00.00.XX Y 
nf5280131:M03_APPMONEXT00        M0   06.00.00.XX Y 
bl685675:M03_APPMONEXT00         M0   06.00.00.XX Y 
nf5280133:M03_APPMONEXT00        M0   06.00.00.XX Y 
nf5280127:P40_VCSEXT00           P4   06.00.00.XX Y 
nf5280129:P40_VCSEXT00           P4   06.00.00.XX Y 
nf5280125:P40_VCSEXT00           P4   06.00.00.XX Y 
nf5280126:P40_VCSEXT00           P4   06.00.00.XX Y 
nf5280130:P40_VCSEXT00           P4   06.00.00.XX Y 
nf5280123:P40_VCSEXT00           P4   06.00.00.XX Y 
nf5280122:P40_VCSEXT00           P4   06.00.00.XX Y 
nf5280121:P40_VCSEXT00           P4   06.00.00.XX Y 
bl685351:P40_VCSEXT00            P4   06.00.00.XX Y 
bl685675:P40_VCSEXT00            P4   06.00.00.XX Y 
nf5280131:P40_VCSEXT00           P4   06.00.00.XX Y 
nf5280133:P40_VCSEXT00           P4   06.00.00.XX Y 
Primary:PAIMS-APP-P01:KHTA       HT   07.10.04.00 Y 
PAIMS:PAIMS-APP-P01:KHTP         HT   07.10.04.XX Y 
PAIMS-APP-P01:LZ                 LZ   06.23.01.00 Y 
PAIMS-APP-P01:UA                 UM   06.23.01.00 Y 
PAIMS-APP-P01ASFSdp:UAGENT00     UA   06.00.00.00 Y 
PAIMS-APP-P01:R23CHECK_MONITOR00 R2   06.00.00.XX Y 
PAIMS-APP-P01:M03_APPMONEXT00    M0   06.00.00.XX Y 
PAIMS-APP-P01:P40_VCSEXT00       P4   06.00.00.XX Y 
CEBBCH:bl685351:RZ               RZ   06.31.02.02 Y 
RZ:CEBBCH-CEBBCH-bl685351:RDB    RZ   06.31.02.XX Y 
IFTAPP:P740068P1:UA              UM   06.23.01.00 Y 
IFTAPP_P740068P1ASFSdp:UAGENT00  UA   06.00.00.00 Y 
IFTAPP_P740068P1:N80_IFT00       N8   06.00.03.XX Y 
BJITUMP01:LZ                     LZ   06.23.01.00 Y 
RZ:rz-essc-b7600029:RDB          RZ   06.31.02.XX Y 
RZ:rz-essc-b7600024:RDB          RZ   06.31.02.XX Y 
RZ:rz-essc-b7600010:RDB          RZ   06.31.02.XX Y 
RZ:rz-essc-b7600022:RDB          RZ   06.31.02.XX Y 
RZ:rz-essc-b7600021:RDB          RZ   06.31.02.XX Y 
RZ:rz-essc-b7600025:RDB          RZ   06.31.02.XX Y 
RZ:RZ-yaoyaodb-S824014P1:RDB     RZ   06.31.02.XX N 
yaoyaodb:S824014P1:RZ            RZ   06.31.02.02 N 
P740063P2:UA                     UM   06.23.01.00 Y 
P740063P2ASFSdp:UAGENT00         UA   06.00.00.00 Y 
P740063P2:N25_AIXEXT00           N2   06.00.05.XX Y 
P740063P2:N54_ARCHIVE00          N5   06.00.00.XX Y 
P740063P2:R25IBMGC00             R2   06.00.00.XX Y 
P740063P2:M03_APPMONEXT00        M0   06.00.00.XX Y 
P740063P2:KUX                    UX   06.23.01.00 Y 
P740063P2:P40_VCSEXT00           P4   06.00.00.XX Y 
AMS-DBS-YW-02:LZ                 LZ   06.23.01.00 Y 
AMS-DBS-YW-01:LZ                 LZ   06.23.01.00 Y 
AMS-APP-YW-02:LZ                 LZ   06.23.01.00 Y 
AMS-APP-YW-01:LZ                 LZ   06.23.01.00 Y 
AMS-APP-YW-01:UA                 UM   06.23.01.00 Y 
AMS-APP-YW-02:UA                 UM   06.23.01.00 Y 
AMS-DBS-YW-02:UA                 UM   06.23.01.00 Y 
AMS-DBS-YW-01:UA                 UM   06.23.01.00 Y 
AMS-APP-YW-01ASFSdp:UAGENT00     UA   06.00.00.00 Y 
AMS-APP-YW-02ASFSdp:UAGENT00     UA   06.00.00.00 Y 
AMS-DBS-YW-02ASFSdp:UAGENT00     UA   06.00.00.00 Y 
AMS-DBS-YW-01ASFSdp:UAGENT00     UA   06.00.00.00 Y 
AMS-APP-YW-01:M03_APPMONEXT00    M0   06.00.00.XX Y 
AMS-APP-YW-02:M03_APPMONEXT00    M0   06.00.00.XX Y 
AMS-DBS-YW-02:M03_APPMONEXT00    M0   06.00.00.XX Y 
AMS-DBS-YW-01:M03_APPMONEXT00    M0   06.00.00.XX Y 
AMS-APP-YW-02:KUL                UL   06.23.05.00 Y 
AMS-APP-YW-01:KUL                UL   06.23.05.00 Y 
AMS-DBS-YW-02:KUL                UL   06.23.05.00 Y 
AMS-DBS-YW-01:KUL                UL   06.23.05.00 Y 
AMS-APP-YW-01:P40_VCSEXT00       P4   06.00.00.XX Y 
AMS-APP-YW-02:P40_VCSEXT00       P4   06.00.00.XX Y 
AMS-DBS-YW-02:P40_VCSEXT00       P4   06.00.00.XX Y 
AMS-DBS-YW-01:P40_VCSEXT00       P4   06.00.00.XX Y 
AMS-APP-YW-01:R23CHECK_MONITOR00 R2   06.00.00.XX Y 
AMS-APP-YW-02:R23CHECK_MONITOR00 R2   06.00.00.XX Y 
AMS-DBS-YW-01:N54_ARCHIVE00      N5   06.00.00.XX Y 
AMS-DBS-YW-02:N54_ARCHIVE00      N5   06.00.00.XX Y 
SHZITUMP01:KUL                   UL   06.23.01.00 Y 
ITUMP:SHZITUMP01:RZ              RZ   06.31.00.00 Y 
RZ:ITUMP-ITUMP-SHZITUMP01:RDB    RZ   06.31.00.XX Y 
S824008P1:UA                     UM   06.23.01.00 Y 
S824008P1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
S824008P1:M03_APPMONEXT00        M0   06.00.00.XX Y 
S824008P1:KUX                    UX   06.23.01.00 Y 
S824008P1:N25_AIXEXT00           N2   06.00.00.XX Y 
RZ:RZ-yaoyaodb-S824008P1:RDB     RZ   06.31.02.XX N 
yaoyaodb:S824008P1:RZ            RZ   06.31.02.02 N 
S824008P1:P40_VCSEXT00           P4   06.00.00.XX Y 
S824008P1:N54_ARCHIVE00          N5   06.00.00.XX Y 
RZ:CEBBCH-CEBBCH-bl685675:RDB    RZ   06.31.02.XX N 
CEBBCH:bl685675:RZ               RZ   06.31.02.02 N 
P780017P1:UA                     UM   06.23.01.00 Y 
P780017P1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
P780017P1:N25_AIXEXT00           N2   06.00.05.XX Y 
P780017P1:N37_MSMP00             N3   06.00.00.XX Y 
P780017P1:KUX                    UX   06.30.01.00 Y 
P780017P1:N54_ARCHIVE00          N5   06.00.00.XX Y 
P780017P1:M03_APPMONEXT00        M0   06.00.00.XX Y 
P780017P1:P40_VCSEXT00           P4   06.00.00.XX Y 
yaoyaodb:S824009P1:RZ            RZ   06.31.02.02 Y 
NPCP-APP-YW-06:LZ                LZ   06.23.01.00 Y 
NPCP-APP-YW-06:KUL               UL   06.23.05.00 Y 
NPCP-APP-YW-06:UA                UM   06.23.01.00 Y 
NPCP-APP-YW-06ASFSdp:UAGENT00    UA   06.00.00.00 Y 
NPCP-APP-YW-06:M03_APPMONEXT00   M0   06.00.00.XX Y 
NPCP-APP-YW-06:M01_TUXEDO00      M0   06.00.00.XX Y 
NPCP-APP-YW-06:P40_VCSEXT00      P4   06.00.00.XX Y 
PAIMS-APP-P01:KUL                UL   06.23.05.00 Y 
EAPS-DWS-P04:KUL                 UL   06.23.05.00 Y 
FDS:P750042P1:UA                 UM   06.23.01.00 Y 
FDS_P750042P1ASFSdp:UAGENT00     UA   06.00.00.00 Y 
FDS_P750042P1:N10_FDS00          N1   06.00.01.XX Y 
S824018P1:KUX                    UX   06.23.01.00 Y 
OACMS-APP-P04:UA                 UM   06.23.01.00 Y 
OACMS-APP-P03:UA                 UM   06.23.01.00 Y 
OACMS-APP-P04ASFSdp:UAGENT00     UA   06.00.00.00 Y 
OACMS-APP-P03ASFSdp:UAGENT00     UA   06.00.00.00 Y 
OACMS-APP-P04:M03_APPMONEXT00    M0   06.00.00.XX Y 
OACMS-APP-P03:M03_APPMONEXT00    M0   06.00.00.XX Y 
OACMS-APP-P04:KUL                UL   06.23.05.00 Y 
OACMS-APP-P03:KUL                UL   06.23.05.00 Y 
OACMS-APP-P04:LZ                 LZ   06.23.01.00 Y 
OACMS-APP-P03:LZ                 LZ   06.23.01.00 Y 
OACMS-APP-P04:P40_VCSEXT00       P4   06.00.00.XX Y 
OACMS-APP-P03:P40_VCSEXT00       P4   06.00.00.XX Y 
Manager2:LZ                      LZ   06.23.01.00 Y 
QMUMBFEA:P740008P2:MQ            MQ   07.10.01.00 N 
QMUMBFEB:P740014P1:MQ            MQ   07.10.01.00 N 
QMUMBFEB:P740031P2:MQ            MQ   07.10.01.00 Y 
QMUMBFEA:P740013P1:MQ            MQ   07.10.01.00 Y 
BL685-152:LZ                     LZ   06.23.01.00 Y 
BL685-152:UA                     UM   06.23.01.00 Y 
BL685-152ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-152:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-152:P40_VCSEXT00           P4   06.00.00.XX Y 
NPORT-WEB-P15:LZ                 LZ   06.23.01.00 Y 
NPORT-WEB-P16:LZ                 LZ   06.23.01.00 Y 
BL685348:LZ                      LZ   06.23.01.00 Y 
BL685471:LZ                      LZ   06.23.01.00 Y 
BL685-522:LZ                     LZ   06.23.01.00 Y 
BL685-305:LZ                     LZ   06.23.01.00 Y 
HP-BL685-021:LZ                  LZ   06.23.01.00 Y 
HP-BL685-021:KUL                 UL   06.23.05.00 Y 
HP-BL685-021:UA                  UM   06.23.01.00 Y 
HP-BL685-021ASFSdp:UAGENT00      UA   06.00.00.00 Y 
HP-BL685-021:N99_LINUXEXT00      N9   06.00.02.XX Y 
HP-BL685-021:M03_APPMONEXT00     M0   06.00.00.XX Y 
NF5280144:LZ                     LZ   06.23.01.00 Y 
IFS-APP-P03:KUL                  UL   06.23.05.00 Y 
EPAMS-WEB-P03:KUL                UL   06.23.05.00 Y 
BL685-152:KUL                    UL   06.23.05.00 Y 
S824006P1:UA                     UM   06.23.01.00 Y 
S824006P1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
S824006P1:N25_AIXEXT00           N2   06.00.01.XX Y 
S824006P1:N54_ARCHIVE00          N5   06.00.00.XX Y 
S824006P1:N90_IFTPRC00           N9   06.00.00.XX Y 
S824006P1:KUX                    UX   06.23.01.00 Y 
S824006P1:M03_APPMONEXT00        M0   06.00.00.XX Y 
S824006P1:P40_VCSEXT00           P4   06.00.00.XX Y 
bl685-548:LZ                     LZ   06.23.01.00 Y 
bl685-548:KUL                    UL   06.23.05.00 Y 
bl685-548:UA                     UM   06.23.01.00 Y 
10.1.28.201ASFSdp:UAGENT00       UA   06.00.00.00 Y 
10.1.28.201:N99_LINUXEXT00       N9   06.00.03.XX Y 
10.1.28.201:P18_MYSQLEXT00       P1   06.00.00.XX Y 
10.1.28.201:P40_VCSEXT00         P4   06.00.00.XX Y 
BL685446:LZ                      LZ   06.23.01.00 Y 
BL685446:KUL                     UL   06.23.05.00 Y 
BL685446:UA                      UM   06.23.01.00 Y 
BL685446ASFSdp:UAGENT00          UA   06.00.00.00 Y 
BL685446:N54_ARCHIVE00           N5   06.00.00.XX Y 
BL685446:M03_APPMONEXT00         M0   06.00.00.XX Y 
BL685446:P40_VCSEXT00            P4   06.00.00.XX Y 
MAOP-APP-P02:LZ                  LZ   06.23.01.00 Y 
MAOP-APP-P01:LZ                  LZ   06.23.01.00 Y 
MAOP-APP-P01:KUL                 UL   06.23.05.00 Y 
MAOP-APP-P02:KUL                 UL   06.23.05.00 Y 
MAOP-APP-P01:UA                  UM   06.23.01.00 Y 
MAOP-APP-P01ASFSdp:UAGENT00      UA   06.00.00.00 Y 
MAOP-APP-P01:M03_APPMONEXT00     M0   06.00.00.XX Y 
MAOP-APP-P02:UA                  UM   06.23.01.00 Y 
MAOP-APP-P02ASFSdp:UAGENT00      UA   06.00.00.00 Y 
MAOP-APP-P01:P40_VCSEXT00        P4   06.00.00.XX Y 
MAOP-APP-P02:M03_APPMONEXT00     M0   06.00.00.XX Y 
MAOP-APP-P02:P40_VCSEXT00        P4   06.00.00.XX Y 
BL685534:LZ                      LZ   06.23.01.00 Y 
BL685534:KUL                     UL   06.23.05.00 Y 
BL685534:UA                      UM   06.23.01.00 Y 
BL685534ASFSdp:UAGENT00          UA   06.00.00.00 Y 
BL685534:M03_APPMONEXT00         M0   06.00.00.XX Y 
BL685534:P40_VCSEXT00            P4   06.00.00.XX Y 
ACS-AWS-P01:N99_LINUXEXT00       N9   06.00.03.XX Y 
ACS-AWS-P02:N99_LINUXEXT00       N9   06.00.03.XX Y 
AI-engine11:N99_LINUXEXT00       N9   06.00.03.XX Y 
AI-engine12:N99_LINUXEXT00       N9   06.00.03.XX Y 
AI-engine21:N99_LINUXEXT00       N9   06.00.03.XX Y 
AI-engine22:N99_LINUXEXT00       N9   06.00.03.XX Y 
AMCA-DBS-SC-01:N99_LINUXEXT00    N9   06.00.01.XX Y 
AMCA-APP-SC-01:N99_LINUXEXT00    N9   06.00.01.XX Y 
AMCA-DBS-SC-02:N99_LINUXEXT00    N9   06.00.01.XX Y 
AMCA-APP-SC-02:N99_LINUXEXT00    N9   06.00.01.XX Y 
AML-AWS-P01:N99_LINUXEXT00       N9   06.00.02.XX Y 
AML-AWS-P02:N99_LINUXEXT00       N9   06.00.02.XX Y 
AMS-APP-YW-01:N99_LINUXEXT00     N9   06.00.00.XX Y 
AMS-APP-YW-02:N99_LINUXEXT00     N9   06.00.00.XX Y 
AMS-DBS-YW-01:N99_LINUXEXT00     N9   06.00.00.XX Y 
AMS-DBS-YW-02:N99_LINUXEXT00     N9   06.00.00.XX Y 
AWP-WEB-P01:N99_LINUXEXT00       N9   06.00.02.XX Y 
AWP-WEB-P02:N99_LINUXEXT00       N9   06.00.02.XX Y 
AWP-WEB-P03:N99_LINUXEXT00       N9   06.00.02.XX Y 
AWP-WEB-P04:N99_LINUXEXT00       N9   06.00.02.XX Y 
b590010:N99_LINUXEXT00           N9   06.00.01.XX Y 
B590009:N99_LINUXEXT00           N9   06.00.01.XX Y 
